user_id,business_id,stars
G8pbFtJzwLYpv1qNNiNSOg,J3opqrsYxUZU7sruwaetIg,2.0
cjEZw7CRetJ9eNmhG7vDjA,7DPJgMPt7og9rZxH_nI9Bw,2.0
npvWO1KJAoARxFUixskoBA,VFvCFOYtyK9ae4Skxvf3vA,5.0
7RzjJyqCOwy1dwSk16-C5A,4kk9KFe_YrlH_YTcrzbwBQ,5.0
y0Wojn1RMGi7DTfPpHCsiQ,yp8Yt37mMW7bx_YwWl8lQQ,1.0
FcK2dLKA-6jwpxM0GfncsQ,Wm3pOIWzjzttU7TgGGyM7Q,2.0
DcM8DNHK2be1lYb38ktHeA,tBuBnRN_suuwSJOReV0SgQ,5.0
oDwmwUwYYNKYPW1QS2Z6bw,p2BkIrOuIsxGqtV0lwOZUw,4.0
NdQo7AdBj3b0-IJOtdJlCw,MSvMTIl0-_woVZqvODyFTw,5.0
RuAY3SpeKMuns-ZqbP1BXg,4oOy5By_1XNPHUUnQZUtPA,5.0
ia2UGPKB-0xkbPVbq0yeYA,YP-hmecnBsb_zr2mBdh6Ow,5.0
fDU2JFdS8zq8pfRYpDxgHQ,p2BkIrOuIsxGqtV0lwOZUw,3.0
LM3J-oSD50Sv4d5MmqqohA,TlUnHuSW4qW7yUq__-Ct9A,3.0
XiwiUDj7HTMDShp2migJqA,yKvlRknp1Feues1rG-aJlg,4.0
otE10oKy0KRABUeUVAybcA,_QUh5vFHSuw8R_uiFZ7XKQ,4.0
mKXBgayjAKUoqc1ZUa7_cA,Td_nJZoWOXGn57o1JRICaw,5.0
EVt3ZQYTM9ONrSWBEQMR1Q,5z_6Kx3648C4tfBzD0FgRw,2.0
k0ZMagUn8r_BYtqq2noaog,or-Kyw7kmNin1pWbu2RLJw,5.0
LLWfb6h2kZAWn6jgnKN4sQ,_irBz9yudNSlDUVAe9tr5w,3.0
-PcUBwPC0Y_31fS9Gxh_YA,WE9ylpUHH2fAIxJ5p951hQ,5.0
Br-3jWcABPi86H0XA2NtoQ,H6hls_sD4JHBByGcwlxgcA,1.0
x8yP7N0KeC3HlDNj9lhWyg,NWQTLlU34foh-s_p4I28qw,4.0
fdSI2Dgo_g3As1H-NvQ08A,sNLtlspv8bQgZ0ovJFWyuQ,3.0
r9ySr7v0uoCGimDyRZFfCQ,1iU41Mf9FGZACZZmdaemaw,2.0
AR2V1Nl03AI8b4QaEmrSMQ,PgAihGrv8kHaV_6zIAwvEQ,4.0
xraevS-47VpR23CeG-PGyQ,vzSXdDYtnm_F_x1hY2UVVw,4.0
7xA1apXcUANTEj3Zn3vgLA,oQKLUSFyA05dROTAt7zE3A,5.0
KKZtgySAfRhdkLLh76AR0Q,eW2OYNcWyEh5brMfRNYHVg,2.0
7ktyPHE-NGnWxarOqjIQiQ,EmIpleattjVwdqncgAbsQw,3.0
WDVOiKcX6wjRRuzHiShANQ,oORN-54LrGLVcPzgs_PMWQ,5.0
pC-8JPGCvxALNRtaZePFog,GHuliK23HiSurTLi2GnJ4g,5.0
U73i9DKmskhf-QauKKjOWg,Z6zAW5KYUbOqlv1pa63STw,4.0
rYFGqqacKyN1v-nW6MebXw,orQWK_ERp45wSBJm1joisA,4.0
Mv4wqcg34up_eyf0W5rPqQ,KXCXaF5qimmtKKqnPc_LQA,5.0
tDvBETXJCbEZujFMEdsObA,eV7ge7vubonxLr3XYAq24w,4.0
JXOrtshU-xeKfqc5ce87ig,rbe6cBtApDk9YXDphP1XHg,1.0
ctgDpVpsOtFJKNO4ZueTxA,EBIxeySmja_aCq698sVggQ,1.0
J2PyUx-WT1MCuK5W_vVS_Q,11ti5aDJJn7lsOe3TxGI5A,2.0
p7zTAJ-g2rBOprUhFeKzJg,ytrVRAu3Q5FvscdRz3-RWQ,5.0
6KYjVlG22VcNKrPIok3qvg,Hoprj34xMYTqBqYDmAC2UQ,5.0
XBNBPOvVedrRmpC6dF0WBw,hUGg28GWjFeeUet3aSNo3Q,5.0
EqMHwJgOWwb0WSLxK3rgRg,vVF-M6yj3uUljHFZ_WXeiw,5.0
6epNzTgq6q9TmQALgoe5IA,X3bKIX-3uk9970bNst49tA,4.0
0m4MkNOQfgurKM_Cx8VHAg,mcCLckXtGlbvjZhdvnWqng,4.0
ss6Smne8DoBw7MBkfpxJCQ,3cJQN_dv1PysB7jw_PQozg,1.0
UeV7cgHAdXjF0vWn8pVVbw,_dZgqmgI4OP-RadzNFoC8A,4.0
1ebrxW38U-z45-EGjo7t9Q,0Y5XXVsq6vKu5HL5yf7p5w,1.0
iaOeaN7wNA9dgLDAzBd9uA,pCNH6bRbyAR7vhaIKoFCxQ,4.0
3xzgkiUFugZjIvI7fcrD_g,VPqWLp9kMiZEbctCebIZUA,5.0
IiKj1TB6SRfzbM4Fpo12wQ,AxRTCLPigwjcxakouKb0Gw,2.0
yJP9a9ofbfyQd_h_ztQdXg,rHitSdwRJRs1WkJSTrN9bw,1.0
VRFVKgodpg3rOX9_sAZ1cQ,ULUNjkIgp3ETIiL2Jk0FLA,1.0
e0wdKXD2X51CKQO8x87g8A,qX02SAjZ6DGO3ZW7o513VQ,5.0
wlMq8pFpHn5MIDGxTlmaxQ,bZiIIUcpgxh8mpKMDhdqbA,4.0
iunT2NhQCvqTllAMt9dn3A,TVNkW6-qI68P0971olXhKg,3.0
uelWqlP5fFc7mkZYL4OFPw,tujrdwEmxumIN2jFdgiS0Q,5.0
pWOEnV5Fh9IjqdKJAY2mJw,cWgni4c-EZhsbQBoCwANhw,1.0
6VRMnFolAETUWh4VCYF40g,NpZ2Rsa1k7cxIqeBaB1Uhw,3.0
1c-x-PboO2BY5k8oUS90bA,LJ4bC5wI6qChwgc8VtcmyQ,5.0
EpAofDRAclfgIsFyego0NQ,BCCqkEEIALsVUP61EVzNjg,4.0
olS0kyRmx7kPrRaGXM7MwA,zAcknJu6dJlDJPo0x7pqRg,1.0
7EJFmhInS3o9bq6Yk3ViGg,r80r5mCj_QPl6wby4I2Olg,3.0
TAc2-YzVKBLPvPhUV3_1vw,Y-4hnwqBal3zOS_IJy012A,5.0
GRh1cG-w44ALvVl0CpMw1w,Irp5sgl7XASH5ZTw2D47qw,5.0
nTHLGgYosM8OaXr8BbeXaQ,rELvT11QW-Z7R8xnrw9Udw,1.0
AurDzf10WAMsYjhAJl8k8Q,JzU3WY4xSMyt-BgQiOKAZw,5.0
uedCUX3sRu_4wRSCjLSbLQ,E9ysHn296GgE9KJg88t83w,5.0
IyIsFkVY48JWa01inv-7zA,R34pwzyvkhVVcLnEexvPdA,4.0
AJAutODYH_q4OHTCwc0qMg,9KD0Pz7aikwp67QPRUi-HQ,4.0
dgWkdaOshzNd7bXak9ErsQ,u0V8PEMTDSoD7Ub8jVKuwg,4.0
HouuYM2tyFERq6dvjD6mfg,MjpH-uP90jTUp_KqAOiBJg,4.0
nK6zJZUDvDlLdbgL_EdI_Q,VO15t9gK-Tux64wo-R3V9w,4.0
aTtjRs8__0RhjYixSotPlw,wILwYrHzMN_Fbnjjr0B8KQ,4.0
rvxNtSunIqhTx4naZUMd7g,vecuat0jOia-CJveW3ngDw,5.0
chkf5EknPVrAfTNg8a_rqg,_QUh5vFHSuw8R_uiFZ7XKQ,4.0
pIDFVGd3SSQCp0P6BcNFRA,KRNrssbpE1AKo-48BIpdLw,4.0
hvyGO0j-TRUJKKJ2NdOmCA,QxUVzln7g5ehHPtVy2hOng,4.0
HcDnfbgZoP3ecjCSiyU6vQ,uSHEuUnh9d4kabRfskMYRw,4.0
7f9eKcYys4SrjStnNSdq6w,FkXzWxt8bjg8851d6jp2XA,4.0
e-Xjv_5nha9H92pKhWfXMg,H_RM2u1WWGU1HkKZrYq2Ow,3.0
mS7g1ZOW_jrBkr2dmeEVHg,hyV64Ri_JiLlaASBJiNQDw,5.0
rZQe2cI2YbVrCnkXElEvZw,Vq6VFZg0b9HKAfrEG2-vEg,5.0
G46ID-L-yaOWC9BcwmAmCA,5wwNQdCeRYgm2CZqC2yH8w,1.0
wGeGnI-OxX-yPBRbsCJLNg,Ch0Mu-A8fc2omQmbf6Ix4Q,4.0
ew8oZ_T_hiw8D-sBG_gZTw,_dZgqmgI4OP-RadzNFoC8A,3.0
7x0umE3EeDUaFXvvHDBfmw,-n9M0ReRqZMvp-HDwq4evQ,5.0
lu4dHECAKAmKE7wqdeuLmA,DJH9y5ZF7KdBuHRMOsgvfA,1.0
Rt1l1rCG3agsJBBY6HwolQ,TO54OXfj7o97Na9WDTPsZg,5.0
GTM0Jv2ayEgjcwnXXP7D8g,tVhNxp2fYIA3RGNg6GDXXA,5.0
Jho-WZ05VCyPyNOIQMkKkw,xAaUvqvhGfspMkZysRDIkQ,4.0
3GxGGcfabW2GeDyBQkQx4w,Ez716vfg46hbHQmslKV7mA,4.0
TorEW_AmN0U-5lQAeFZyIw,DIRXMPneSiHoOani8QnI3A,1.0
_6Ex9iEVOHAITOw4eamglA,yigIhEu7Qd2rnQgpeAbI1A,2.0
x9l2vV8vkO0fl8KsQMy_Nw,YBvgJa8hAgapWO6VyxmSGg,5.0
lwoy7PWO7XsL_kFXo1kTug,_kxcbnYXiSvJ0yW9uGT-7Q,5.0
UISKIlB5t5-l18fCQvWtEQ,k1B3m8WaMmJRQo5_eMw6MQ,3.0
pv01Aa3DTO1dVuRjnJV2Ig,hL5d6kjmajFuFURa2WaoVg,5.0
6EDngKY4hASDs0GZumY5WA,vseLKR0bTmihN5GdkDTItQ,5.0
gQfckpKWLqLhisYp5SNKnw,Uf99-ZE9VPh6Dx90i7udVg,1.0
j7MWMYnIEy1kvnScKLaeSw,xJvsYeY9u5RLLZpXJqJEgw,1.0
S-k4A51DhAprIk3wApz87A,GbVy5YuA3u7ITlcZ2gNRKQ,5.0
ZO6Oe3cR02IhYAf5w8P_ow,9Bt9MMtmjPB6IykEMrFB7A,5.0
vEKZWbKECFVsMggy_cEnKA,VImbIWfxODVsiRHebSQePw,2.0
KXxNVw1YL3lmGQ0N44os_g,ZA3u0Nu5V6TqkcYh8U0zdg,2.0
KUZjT6kvZAfB_HS9YrCuXg,1YKgErOfTgG0X_K6oD2GNw,3.0
-5WtUVUCajFPUsksVfFW3w,tJj3EJKMJGQWElCPQ_5acA,3.0
VaELCKjopMhrfK8dBfY0ng,lIXsFNSHZmhfD0dlbV4lSg,4.0
JAcPImkprEqLrAGIasTEQg,-_wNdVIqkvUYuY9DHAm7Zw,1.0
IFFxOtcsOw9AjaqFpY2UWA,ePp5GHrsIF9Ujxo2QE_2pQ,1.0
sYkTpLjYgossR4nn0VZQTA,NXHW9lTvBYNuf-mWsu8eTg,5.0
u-u8vyXgSSQSA_K6rvrZjA,AGKnQ1PvkTwSjv6DtQpEIg,3.0
iOVlBdtX0SORQIneSjpoVw,K4aQMWOWVcbJC2mKsOVM-Q,4.0
EC0wp7J-whixzQJrDXDByw,TA1KUSCu8GkWP9w0rmElxw,5.0
K42B9uqGCkBJCkBamacizw,E202ok0H5ySfckkulXZb7Q,5.0
w1WuUumEByfbxb5iA7smFw,sNDfYZP9OYypywbi33aSxw,2.0
1y3tR78YbiYKJMYiHTzoTQ,s76JeIeYFXUQjgJG6eBLvw,2.0
C8ncF1iU-lewizVdPpc67A,cFiGLAt95F4p9AnHZPtXOw,3.0
7-4O2nBvXhJFWAnIe2nyNg,H674IPLV1VTVQoytkzHShQ,1.0
-NZ6FMn2FmVoWo8o7r-G9A,T4GbWPx-KXi_6-xDrVT1BA,4.0
gusVN7UO3LAR7TXjidGFpg,H61GvE_VbTXtQbEgTPLchg,4.0
quMQi6CEE4eJiXG3DlrAYw,Td13CNFGAILaTv1IR3POYg,5.0
3KDoMQ2JvkfhA4_ULzTgKg,u868dx4-YF-MV_uO3DLRsQ,5.0
B2Xhtw0CH_JUP15EQ4YNNg,gyHDA4UCOwgtxspsxTOOxw,1.0
cqLtP0_JDwKgiX9GkEKJIQ,u0KnRTZGNuydRjvvuhASNA,4.0
W97hD9WrTQnHwVA4KWGaLw,jREzLrIEkc4jQKLfYMJ0gg,4.0
b5VBRMrZcfivSuqbKZOu6g,2TXf9KAC1tNjtvxB9n9Vmw,5.0
U2h2D7ANfPNAJUsW83g2jw,Q_A8Sr23g4vyrw3XXaWSRw,1.0
F4dKpXyUZBTv0L0q8DWsdA,m9pfBlAWk1dSKgchyhkC0A,3.0
vPDECJBpOpcpUIlBL06Xcw,mAM8m5iXalmqmFT6aQsyZA,3.0
HOx8aks72ZcABrE6Bn4niA,3DFvutUSvHebYJ0Lb1oW6g,5.0
HDMY-jF7HhSYCrJTuppCSA,79GkYezT7sTpLjeL3TX82A,4.0
PmWUnH1O9Ojuz3pSVc8Y3g,ItVN3K0xIFdIiu5dk2huvA,5.0
vjcr3dLP9fPrC5uHS8vb_g,IdXHHEUH4ebcxdRxCo3JNw,2.0
Rf-Wf0Cw3VnwD3QZ0IhIvQ,gVZ6ebhGwHaXbyd0hFkyUg,3.0
Loh2a6EQdppPr-VZ-toHpg,bKXudCzxsYjkcGFsj3nZDA,1.0
Evl08QkkIVeZdsbPqjTZzw,VCiopspKLHelqobEsSeNxw,1.0
xe9mhnlofGpXmFP1L5yrCg,bP6goJODwRnM3AVy45Kn9w,4.0
O532OyYg78zbby-w660J0Q,vo1MjyIvHbAJ93PasKHIRg,3.0
mYFPm_8nGWOHzXhUq0VrSA,ZT8PWgmXw9G1TiVq6JlRWg,4.0
dsR48-MXV7x9r6p-cYygrg,Vd4aepl7CMBYWsZ97iRFtg,5.0
Na2U33s6VWXNpIYrZBPdGA,wU1_aZ8ULSf9tO0ToyHoCA,4.0
8aGRUUYYBgGINxtoj_aTtA,N3dtPDxACvpKbDbv5kFEWQ,5.0
kT1EvWaXCYeNqKbSNMjNig,FKgfJcSHFaQYjDsV0nwruQ,4.0
vAkOuFsM3I-mr-7LhNLGKA,vi9OG-2KBsAQYjybvIJvoA,5.0
OCsJEFbEVA0sbHDPCYV-tA,hSFmjAeFlsltnIowdrembQ,5.0
cYkLTtuwcFXSkdocz1xyDw,czyuM77quuRV5vnogLeRfw,5.0
NUDGiHKEs6PeUSb1rARb_g,v-OEtDOpGWvleZ3U0VoqBw,1.0
1E01Y2k37zXNlRzaDozrZA,oz882XuZCxajKo64Opgq_Q,2.0
EPjjvM2e0bB5bLucu8En1A,b7KwU1gpMgnyUni1fqBUUg,1.0
HYocyuD2xz43ie-9iXc33Q,YOzva5nTtkQhyPrHErGn7Q,3.0
bLh9Eg4KavdpNk07FY2SCA,cX6pACWD328LwxswS5EqRg,1.0
Krh5_3-cPntmOSVGbKuc-g,i1GWpxJ1Phm2awhVaTkouA,5.0
ftgjRXZMs7dDB9K3aurSqA,8I2CBbVJnWS8w8OfkexE8g,5.0
kA_F6Vc1d4IztJVLFmsJ8Q,g3pXGPRKYd_WQxLT2IFPxQ,2.0
BEyvNSg6XJs0tN3K1Cgoyg,4jM6Mvylg6eKUCh6HOdlKg,5.0
2TZAb3X3sUo-xUSVG5HAyw,X-lzezSeaEumvO51CKTZyQ,5.0
jwtTBTYuL8249q26lmJH6A,XGusB0YAc4dvaiE8-5dM4A,4.0
NZk4hkgRNik7jbrlCIdtjA,0PJQ9n2VJyYBEpD_ExQUVw,4.0
BjDZe1owr401ZPF8fdYBzA,YZs1gNSh_sN8JmN_nrpxeA,5.0
ycQ2irOTRGaKCPaeX5ej_A,o3EOOa-Rt--zHmC9RxqiPw,5.0
93iAFe_VgSo6Fq9JT9PAaw,-oCYfB-JL3Yc_RECg4B1Qw,3.0
14m9F9fPP_8ZI7IYpxebaw,zZGAeKAN5rb1rXsbohccCg,5.0
oCDLvQRKvqAHoucrUzwdtQ,_JlTf8X3R1v3igOYthZdkQ,5.0
YM2qz3KvFqq_oCfqRZ4ohw,i2e2lPydjdAgW0lyer-FwQ,1.0
3i8YD5Hps3rLmNoDuuYggQ,XKunwTdvwooneHIbek7oIw,5.0
oS3veRHlbGHEKeMB-uIUIw,nkqaLepNTSrUYuZkzbBR5A,5.0
F3hhV-Eyp_sWAutWJLK9ag,8HUaOY37zKEryupuzXI41A,2.0
kpkc5_g5CDVJBCsq7-xDGQ,ZgLq99X631Fp6WaGYhQzAA,1.0
OZxKo2LbzXtESW4sEvIR8Q,-mFa8mTqXRYpLRpvZyBG2Q,2.0
vzxcxH1UMn9Q507-lao9cw,4jM6Mvylg6eKUCh6HOdlKg,5.0
fYzMTR2TjmpeVvn7eaiHOw,5_RnnLBKO-5vpb4iiFAvBQ,3.0
in05SPfF0KTOIqB1m-pGDg,6Y0lQh4O-9JCutgyuMNq0g,1.0
DvpKzVlCQCm04a5owBg5Yw,zyrXzq8IQxVEK5341L0qZQ,2.0
zplYpRKD4aQgVRbx_ELHbw,AXOGcUDRfckvd2KsJxwOOA,1.0
o3pBnaKSmmuyEEvOHb6T3w,8--tWZ3ovFCwT9Fs5Mjvbw,5.0
XHq7BhhDdNjWRgPkBUxhJw,oug5bLTWP_YTtj1C3_X6Xw,4.0
jj0UDqziIcwkBOyyXhxWtA,gWYzvh1S3LuiuraiZSDi8A,5.0
SrLXnTU3Rbt_N__7vE03ig,3cLBtLFiH8IRdlEy9S8RiQ,5.0
m07sy7eLtOjVdZ8oN9JKag,tqywh0jPNukMEvWlO7QufQ,4.0
7yjvnYDms_mrmBJ75RZlnw,oaepsyvc0J17qwi8cfrOWg,1.0
NsqDhj79N8x5NamFCRLAsA,pRTSz2Dk7_ZeIqKwcnY61w,4.0
kEJSXIRzr8KQ407iQtrtwA,9yTd0xIayscZ7S5Zkcb0XA,3.0
OyfUpyAlGHWJU3eGV4TbYg,JgSGpSMHbGecAXs_o1rE_g,4.0
RK8u82icGcxs3OXhLN1tsg,W0Lmpe7yIVercq9ouNzrxA,5.0
Xvbzx42WlEStNvJRTZhdlQ,TrGRWcKEn5xZtOCMmoCQcg,5.0
Q1oMmm7tKPOzA7_gqcV4zg,-Q4OCBqbDoxrD8iSE5AvZA,5.0
0JTJzgXiTpjv8luvAZbyRQ,jtB7RWXq0w0UusnfTFq0rA,5.0
ImJAiRBMGIOdEAYehoQ7EQ,WxiGyUhXjko2noGmveIufQ,4.0
dDh1qP1YQgtC3sXl5k8LZQ,LGbgmsRy_a1peMOkxHQylQ,1.0
LumuYGzcPW4_1oYlxHlaRw,EwUahd4SYKdPH1p1Cpe5fg,4.0
J1VtAhryIwKFTM7gaFkOEw,t4YDCn09E3TbPT_aC3qiQw,4.0
SX09kxKcFytrEwsigQWSgw,qiYmiq9gTyynML1epKtW8A,5.0
isCnLZx649mpliye09C1Jw,vkFs-D2HLXZ1houj5ImD0A,5.0
YyhQkEgTrbbJ4mwAhxUibQ,Hhc8Ix8sygBjqFbiO1c1TQ,4.0
n5EAdMDOAMbJLWsa4clIpQ,GsLR5-jx8Sp3dngJro4zOg,1.0
-0DGavcoDjwNU70HGcfRWA,gRlXA6mV2UOITTb-3xXYUg,3.0
8G5x4agMlY9BPyQAVtGQ8g,OFwU816bVkCB7jMXbn1T_w,4.0
uV-H77vKQQ4qdNF0RVQq7g,yOGtciuL6wjSl7VMJS5_kQ,4.0
cf7xR3E26GRjA_BYOwVsrQ,zjQ-AscaT-2pyxiukpxiFQ,5.0
95D7eEGgU5JZcjrviNUBvg,rrk2huGFrvxUhjr_EpDLcA,5.0
eSh4uHBebdIx4ULhA0mp9Q,NWQTLlU34foh-s_p4I28qw,5.0
R0X30Scib-vc-U1wUNbUxw,nC7jjDPdHwtinKSXpOHpNw,5.0
wT67MEa1fk0dIPeinWWx9w,R9MOKmqTR5qesVgPA05Jog,5.0
P2Pvhuk4TD0_tF1ZkEMnlg,ncRoLv6zWxQaMjLj1ZC_uA,5.0
ZyR2sW8VLD6DOxw1WGGQUg,AaNj_9KNy9t1H1cu1NCNLQ,5.0
9P5EvdDaiE55e_Fk8-6crg,_irBz9yudNSlDUVAe9tr5w,1.0
3E6SW9P9mvMYvj3gL51Brg,g054fm9YT05YWuWtZlomzg,5.0
_uIjDHgfEW70b-CHA80b-w,2BRxMXJPk7Pm7aVvWaC6IA,3.0
DG3fdREskVg2pNTYOMFl0Q,5z05vzc7NRcEF7XP1lnp0g,2.0
hHLG5EFsXke2Ngl2yXHYig,CzplV6UpIdABR5sRq8hjog,2.0
ZkKLMfiLYiUdVt8H1qEzYQ,ajq9gN9tgF6mJDqjdD4BBA,5.0
8sjiAkHzttpOxLS5sHtzAQ,7iU8fc5BcQi7BJNBOWjKkA,4.0
Hh7F5NLe4muCM5IyImGtGw,wv314cvTXt7-0dr0SpCQAw,1.0
JOSzr7RnQEdnEk1YDSP19A,8LVXjMxo1f7Yk9_qggWZRw,5.0
pYBosKYzE5h-eZS3O81qJQ,Ymr0gtRtsRZZwgxpIlr0Wg,2.0
8hB6ncncQbegQ-CRDbN2AQ,-BoKMBBMYgdIPCnk_eVX9Q,5.0
Vm6E1MQ9aJbOX1XVErXptw,GiUZnVFQ1PkbRrgYVLcQsw,5.0
6Y4yv1BsRztBsNaAqlCw5g,EvUBrNbcB9hg7druso7QgA,5.0
jHcTBnIHLTudsCcM2XJs5A,_QUh5vFHSuw8R_uiFZ7XKQ,4.0
uxrF3vfig-nv4K036KAbjg,ffiIzVoguD98ZCE414qc2Q,4.0
jsdIztu9e5jJuQwjp_NqBg,Z7el8tD1s7WF7p9J_D6BQg,4.0
GBbN6cXCHW8T3ttUfFODPA,Sgm85LgzOGfcImy5jc9ijQ,4.0
8GOS_TfQjD8SodOmQNtlMw,Srpo0l0FpoAknvUjawdaDg,5.0
DJSfqQ3lYt3hcIvLuJWzXQ,TGLxub3MZfpV9JtAXb6QxQ,3.0
MOx_diawdREgzqPInYAoPg,Ik7I_zpE9Vx4g9o4O5AFMw,5.0
L2TWgyCzI5-UtoAXrc3UxA,PgAihGrv8kHaV_6zIAwvEQ,4.0
YKT1gXDU-GAHzRE5NQJfXQ,n66LuZ8NooZIcAfYvI4s5A,1.0
W3td0llc4aEIDhfIqeDWDQ,tgNUdQnbzQzq5tuy54FHZw,5.0
r2y8wmeW8AoBwXSO1vw-og,Hf32W0LKC5lJZ1U0ADIC-w,1.0
JIVJ7bwfzKIiIxAe6IXYgQ,1FhbuWT8YtAhAvMg5O8JFg,1.0
ulQ8Nyj7jCUR8M83SUMoRQ,Hf32W0LKC5lJZ1U0ADIC-w,4.0
G40qdTBfHxSq5fEF_OHaFA,r5vd7Gu8WBzNDCKJcs9Hpg,2.0
qUpXc64T8BL6IyjySGOqBA,Xs_w2-g7IRYYgfuZOyiQQg,4.0
S2IaUH7jqGg021oJ1jo27w,EmJOkTKIwgm7QJbls7hN3w,4.0
mTy1msUA0ogqVtY4KLkmUQ,bZiIIUcpgxh8mpKMDhdqbA,5.0
i5N1IWRgJfwsTXiJYVT9BQ,ErdDLzBy4NvLjfTbwKpXEg,5.0
lrRlTqJMj6304djOZvZ_4Q,a2c2LEBXmFgyCeklauuPsw,5.0
DTq5yGgjG_S7OApYfToyhg,lNQ6Xh06IELdfIFFVV-5GQ,5.0
iySv4WcIFPyFhXyiXKkBHw,NWyAvEo2rDZg-1wU4GwJZQ,4.0
mN7hN7scJIGIVYm-YM6P2g,t5EgwRXG6MZSihdqugOSKg,5.0
8nHgvyn5BUHbdmio4bgb3A,tPY0JQVfAVEvVeDauJKEHg,5.0
BgYBWwI2rq_mrbkpmN85zQ,nv0fIoXgtSMQRrL-wfKAJw,3.0
Y39V7fTJtc8BJ2jmdJ2ejA,5kyEdY1kv5VsmBtJ_lKRjA,4.0
l17TvxPKlCblcQlbA_m8Uw,a6Mp8OCNA8IubxHUxILhwg,2.0
IlvO-2oWpDMXRTg_F7wHcA,1fOuiCzrduZUc-RoPgzpqg,3.0
O_Sqnswf23o_vfZYjnhqPQ,VLA8yQYQda4E5LVAywWeSw,5.0
0mA0OZm2TOzyQN6xnyGgbA,GKPLJQW8FqHAWQbllymsog,2.0
f98pXant_3v9pvmvI7-U_Q,CM-Jo7yIdyOu4_i6jqlueQ,5.0
OoDUkgqV1GH-FpI0d_xe6w,w6OVXlNqhmy3zYj-3q26Yg,5.0
kBm3LbpRutDtLBLz32-n5g,D3t1Yvw4FDHyghjAEQauHw,1.0
zsKSM5mvXG1kGYncaa2MoA,MVY3h2UJL6DZ_iCvnLAfQQ,5.0
3-Vpc2BLTsbXWLy5Y_fh9w,2I1zJBC3QVMM0o3Awa_SfA,2.0
9ZOgRXr8OuVmpgUd6Vppgw,XqNgfxyXP3kz8t3iG8ehZA,2.0
_OIH-one_vJC-jo-Mvkytg,hMjBwf8z-OdV6mIDU3r9Dg,1.0
COdjovewWVDqyKBzQEgy8A,IBK8opCBFSoZCSdURwBhJQ,4.0
lICpn7R401jdEt6PJ0UUOg,H61GvE_VbTXtQbEgTPLchg,5.0
IAw4S5vemSLn48f4md9LUw,6sSXBu_PWwLcw12PYARGrw,5.0
bNqfO4o3Rs32-MMM43OghQ,EvUBrNbcB9hg7druso7QgA,4.0
DFXSEnheiHpmXS1yalTHmQ,vC3J4WfPJRLi3JqePLcFjA,1.0
SqoQkRueeE_XFEReCGgSyw,F0e-vOq1a1HuDREwsqLwCg,4.0
ybfs0YUjnUUa8l_o6DifIg,gu2tTqIV8U8Kayj1bebz_A,5.0
anXbkK43K4qJHJDgc-jlsg,k4zJfURHmAWRMECfGS5fxQ,5.0
VuhlVNdgUJ9Dy9kRQCGG5Q,e52PtywXF3EKfarlG5VLqQ,1.0
HpPfz6SdjRazm5XNPZShAw,uM9ppJ8GEanIoNCocEAlPw,5.0
DKPqjzE-I6a0vsvYI7GDrQ,WFGdgbP1lFVLaHDQ8Dq65w,3.0
h9fGq1-UhxmyqF7iNV_V-g,NRPemqVb4qpWFF0Avq_6OQ,5.0
JU5O7BM8rf3JpLlme_zluw,wBGopzF1JrhccmofvH_xyw,2.0
-SOpuFPijIItmSf-cBbokQ,Td_nJZoWOXGn57o1JRICaw,5.0
-tfqyrG1NEQ9KV7njsXg2Q,iOhTv7rN3COT11EaQTnxug,1.0
CO7zqMroXSP58_HySn0z5w,ADkruHmdL2nz8Ge8TgMONg,5.0
wRU_ogbKgXsP-rgQmB_fuQ,SGCyt7yM6ge2Ejz4WjC-aQ,3.0
H9KbBHKBwL2CYKpbNIdH_A,CdmS2YldklPPRhOQ3jLA8A,5.0
dYK4LaWd9WI_w86Q8HZfNQ,v7nOW3OKEyur2sBK1Q5WbQ,4.0
_yN80hBY6RkIcZVo5Vu_8g,3cLBtLFiH8IRdlEy9S8RiQ,4.0
yEFAq-0aZ086xennFGH8bw,aAZ5RTzYmEOqhFZ4I5We7A,1.0
vn9EScZrl9feg9e0fldKpw,H9R6DAsrsd2XQ8a2m3QDFg,5.0
gagXt9lbRGyvnbz2920AZw,vS6_3-vp3vxYcxSTir9GYw,5.0
9Hy598fPjePhwCBMitSZSg,oz882XuZCxajKo64Opgq_Q,3.0
BVC_OrQsn9Wfvb-3NJs7PA,WZKfwf7eQ5cfqDpEiyOiDg,5.0
LbYfCEdxYbxk433e11Ecdw,i7BTRD6VuEZnkG8UI7eusQ,1.0
2ZAGNRs2kmUk1H2BOW_3OA,bPmWDBkjBhV11Yk4BipG4Q,5.0
CLctldcD6bgesR0miqlvAQ,6vuGFDIUeaO5JlyseD6SRw,5.0
e-mW7Sh5a45hrE7cOc0Bgw,GKPLJQW8FqHAWQbllymsog,3.0
ZgEGy3g-4zLQc_2JCCl-dw,1r3_9mn5C0FcWlpDhcbTNA,2.0
cF_WyC8YmdkwXG8vDYRhTw,VFvCFOYtyK9ae4Skxvf3vA,5.0
TTHRQ2WeTM92osL6rBUUdg,6dFVJXnXzPysgsp-S6Eejw,5.0
-QrJcbnXLPISrZnTvgoY7Q,lZCuDuBYPOaDV8k8tlQlSg,5.0
KXU1P5MkWZU2Xab86OExDw,fDdEF4gGLzvnlngrPQD2ug,5.0
